"User_ID sorted by SD","Ensembl_gene_id","symbol","cng_1","cng_2","cng_3","cng_4","wt_1","wt_2","wt_3","treatment30_1","treatment30_2","treatment30_3","treatment30_4"
" ENSMUSG00000048834","ENSMUSG00000048834","  Vstm2a",703,912,491,735,791,720,679,757,1303,1107,788
" ENSMUSG00000063882","ENSMUSG00000063882","  Uqcrh",1143,1179,654,956,792,901,1006,1222,1758,1168,1001
" ENSMUSG00000103887","ENSMUSG00000103887","  Gm37008",3,6,2,11,9,17,4,10,6,6,2
" ENSMUSG00000045983","ENSMUSG00000045983","  Eif4g1",8858,7814,4596,6721,5915,6152,4936,8103,10476,8643,7638
" ENSMUSG00000043943","ENSMUSG00000043943","  Naalad2",85,68,42,66,47,34,67,65,63,38,77
" ENSMUSG00000110744","ENSMUSG00000110744","  Gm5171",32,44,24,34,33,42,14,31,53,28,30
" ENSMUSG00000024429","ENSMUSG00000024429","  Gnl1",2346,2198,1297,1793,1909,1982,2275,2377,3467,2935,2173
" ENSMUSG00000030399","ENSMUSG00000030399","  Ckm",521,361,237,293,330,320,348,482,496,447,504
" ENSMUSG00000082653","ENSMUSG00000082653","  Gm15897",57,66,78,44,40,48,87,68,104,52,56
" ENSMUSG00000018433","ENSMUSG00000018433","  Nol11",846,867,506,594,597,454,524,708,970,685,900
" ENSMUSG00000108148","ENSMUSG00000108148","  Gm44020",13,8,1,5,0,3,3,3,6,0,2
" ENSMUSG00000020830","ENSMUSG00000020830","  Vmo1",6,3,0,3,4,0,0,0,0,3,12
" ENSMUSG00000015143","ENSMUSG00000015143","  Actn1",1743,1263,809,1473,1440,1262,1546,1652,2155,1872,1388
" ENSMUSG00000034532","ENSMUSG00000034532","  Fbxo16",242,159,135,133,103,124,128,148,246,174,166
" ENSMUSG00000071332","ENSMUSG00000071332","  E230015B07Rik",5,11,7,5,1,12,0,6,2,8,8
" ENSMUSG00000009470","ENSMUSG00000009470","  Tnpo1",4697,4693,2719,2971,3100,3135,3176,4093,5357,5207,4853
" ENSMUSG00000055128","ENSMUSG00000055128","  Cgrrf1",433,387,217,270,271,352,346,418,536,445,367
" ENSMUSG00000041654","ENSMUSG00000041654","  Slc39a11",49,131,68,85,66,70,50,91,94,77,92
" ENSMUSG00000024451","ENSMUSG00000024451","  Arap3",13,3,1,3,1,3,4,9,6,8,11
" ENSMUSG00000025384","ENSMUSG00000025384","  Faap100",521,431,258,333,333,327,300,379,623,459,447
" ENSMUSG00000104686","ENSMUSG00000104686","  Gm42815",87,50,55,43,58,80,99,71,110,64,77
" ENSMUSG00000079497","ENSMUSG00000079497","  Gm13420",15,5,4,7,8,16,6,16,17,12,16
" ENSMUSG00000086820","ENSMUSG00000086820","  Gm11465",20,33,31,38,21,40,52,29,57,29,27
" ENSMUSG00000031807","ENSMUSG00000031807","  Pgls",611,461,329,436,419,289,416,542,713,529,500
" ENSMUSG00000073574","ENSMUSG00000073574","  Grxcr2",8,14,18,22,6,15,23,9,14,23,10
" ENSMUSG00000006215","ENSMUSG00000006215","  Zbtb17",611,574,342,521,483,414,387,643,807,674,594
" ENSMUSG00000107335","ENSMUSG00000107335","  Gm43372",89,86,68,86,60,58,88,101,156,113,83
" ENSMUSG00000045576","ENSMUSG00000045576","  St7l",724,893,462,606,689,620,631,644,1168,939,863
" ENSMUSG00000020160","ENSMUSG00000020160","  Meis1",352,356,160,256,223,223,268,284,413,312,268
" ENSMUSG00000040811","ENSMUSG00000040811","  Eml2",616,466,289,456,399,523,681,600,674,631,553
" ENSMUSG00000024502","ENSMUSG00000024502","  Jakmip2",644,523,330,511,337,440,472,571,764,592,608
" ENSMUSG00000057842","ENSMUSG00000057842","  Zfp595",76,58,45,41,88,31,66,47,67,53,45
" ENSMUSG00000022656","ENSMUSG00000022656","  Nectin3",1880,1884,1004,1212,1197,1485,1392,1630,2278,2043,1817
" ENSMUSG00000087508","ENSMUSG00000087508","  Gm14174",1,0,1,0,2,10,0,5,6,1,8
" ENSMUSG00000043998","ENSMUSG00000043998","  Mgat2",398,494,265,313,341,455,450,436,648,558,357
" ENSMUSG00000072295","ENSMUSG00000072295","  C2cd6",14,7,4,8,14,8,3,11,18,14,16
" ENSMUSG00000105814","ENSMUSG00000105814","  Mir703",27,12,7,11,22,21,20,21,28,14,22
" ENSMUSG00000024824","ENSMUSG00000024824","  Rad9a",631,692,384,611,388,465,448,687,828,695,583
" ENSMUSG00000055407","ENSMUSG00000055407","  Map6",18591,19368,11007,14104,10236,11476,11591,15806,21254,17775,15614
" ENSMUSG00000062073","ENSMUSG00000062073","  Gm10109",9,1,3,5,9,0,6,11,7,6,12
" ENSMUSG00000028899","ENSMUSG00000028899","  Taf12",490,469,251,417,385,422,400,497,745,507,470
" ENSMUSG00000025925","ENSMUSG00000025925","  Terf1",326,247,121,217,194,248,276,244,312,261,237
" ENSMUSG00000029482","ENSMUSG00000029482","  Aacs",411,495,251,333,288,256,260,387,505,434,387
" ENSMUSG00000118052","ENSMUSG00000118052","  ",69,43,56,31,34,61,52,48,86,57,39
" ENSMUSG00000074064","ENSMUSG00000074064","  Mlycd",378,460,292,411,302,329,311,555,653,466,424
" ENSMUSG00000055447","ENSMUSG00000055447","  Cd47",2962,2265,1305,1627,1767,2367,2444,2384,2966,2657,2331
" ENSMUSG00000102374","ENSMUSG00000102374","  Gm38387",20,23,19,13,11,33,17,32,16,15,33
" ENSMUSG00000115149","ENSMUSG00000115149","  9330188P03Rik",0,6,0,11,0,2,0,7,2,2,1
" ENSMUSG00000079357","ENSMUSG00000079357","  Gm11100",262,209,103,178,154,144,153,186,238,234,189
" ENSMUSG00000099373","ENSMUSG00000099373","  Gm19667",9,13,7,18,27,14,9,9,8,20,8
" ENSMUSG00000021033","ENSMUSG00000021033","  Gstz1",403,401,243,361,330,406,354,538,678,395,405
" ENSMUSG00000093921","ENSMUSG00000093921","  Gm23864",3,7,5,1,10,6,0,4,8,0,0
" ENSMUSG00000053012","ENSMUSG00000053012","  Krcc1",286,269,171,249,196,240,200,324,406,354,234
" ENSMUSG00000029596","ENSMUSG00000029596","  Sdsl",14,14,21,17,14,34,12,27,35,20,26
" ENSMUSG00000017314","ENSMUSG00000017314","  Mpp2",16595,19356,10583,13643,11281,11716,11702,15801,22932,18884,15528
" ENSMUSG00000057193","ENSMUSG00000057193","  Slc44a2",654,451,300,465,434,402,425,610,779,487,509
" ENSMUSG00000118215","ENSMUSG00000118215","  Vmn1r55",2,17,2,9,3,5,5,9,7,7,12
" ENSMUSG00000020811","ENSMUSG00000020811","  Wscd1",3467,4076,1847,2935,3097,3199,2894,3623,5041,3984,3582
" ENSMUSG00000025950","ENSMUSG00000025950","  Idh1",522,550,354,451,291,311,304,416,607,508,487
" ENSMUSG00000025418","ENSMUSG00000025418","  Bsnd",4,13,0,2,0,0,4,0,0,1,2
" ENSMUSG00000028936","ENSMUSG00000028936","  Rpl22",1469,1543,853,1078,1041,1074,1066,1431,1970,1597,1619
" ENSMUSG00000053226","ENSMUSG00000053226","  Dand5",527,534,287,486,390,464,361,451,772,507,576
" ENSMUSG00000057286","ENSMUSG00000057286","  St6galnac2",48,85,29,53,69,73,56,74,72,63,80
" ENSMUSG00000087429","ENSMUSG00000087429","  Gm16235",39,21,21,22,14,20,33,23,37,24,45
" ENSMUSG00000020829","ENSMUSG00000020829","  Slc46a1",967,1241,833,1133,625,790,592,1151,1229,886,817
" ENSMUSG00000036199","ENSMUSG00000036199","  Ndufa13",1172,1391,770,1191,861,934,1097,1329,1912,1418,1275
" ENSMUSG00000010067","ENSMUSG00000010067","  Rassf1",422,424,232,328,442,472,305,458,610,421,476
" ENSMUSG00000078970","ENSMUSG00000078970","  Wdr92",274,348,216,232,212,164,177,281,360,282,326
" ENSMUSG00000086078","ENSMUSG00000086078","  Gm11657",4,20,5,4,3,8,3,6,12,9,6
" ENSMUSG00000039176","ENSMUSG00000039176","  Polg",1466,1299,773,1163,1028,976,813,1555,1693,1263,1336
" ENSMUSG00000020331","ENSMUSG00000020331","  Hcn2",1301,1403,778,944,1348,1442,1574,1385,2055,1491,1457
" ENSMUSG00000025532","ENSMUSG00000025532","  Crcp",511,403,247,342,259,359,411,421,575,386,484
" ENSMUSG00000084249","ENSMUSG00000084249","  Gm12267",5,4,0,1,3,14,3,1,2,6,0
" ENSMUSG00000103585","ENSMUSG00000103585","  Pcdhgb4",396,434,311,355,208,303,384,378,526,493,296
" ENSMUSG00000038347","ENSMUSG00000038347","  Tcte2",63,54,39,31,39,46,57,31,73,71,40
" ENSMUSG00000063450","ENSMUSG00000063450","  Syne2",680,670,428,731,730,544,470,871,1051,706,618
" ENSMUSG00000053646","ENSMUSG00000053646","  Plxnb1",955,465,466,651,753,777,677,898,1018,779,662
" ENSMUSG00000052456","ENSMUSG00000052456","  Asna1",1423,1408,804,1073,937,969,962,1342,1862,1552,1185
" ENSMUSG00000020248","ENSMUSG00000020248","  Nfyb",726,893,428,557,507,521,564,761,880,899,652
" ENSMUSG00000045257","ENSMUSG00000045257","  Morn2",80,34,37,29,52,42,42,35,70,40,44
" ENSMUSG00000057506","ENSMUSG00000057506","  Bloc1s2",74,62,30,70,39,52,66,73,73,81,64
" ENSMUSG00000018001","ENSMUSG00000018001","  Cyth3",2321,2413,1677,1928,1681,1677,1382,2475,3129,2780,2444
" ENSMUSG00000024187","ENSMUSG00000024187","  Fam234a",1244,1070,729,847,811,822,573,1254,1260,1063,813
" ENSMUSG00000104950","ENSMUSG00000104950","  4833413G10Rik",230,203,112,152,196,260,140,218,260,216,228
" ENSMUSG00000017720","ENSMUSG00000017720","  Trp53tg5",7,5,6,7,14,13,2,10,20,6,9
" ENSMUSG00000031226","ENSMUSG00000031226","  Pbdc1",217,352,201,210,205,129,188,157,268,165,196
" ENSMUSG00000065219","ENSMUSG00000065219","  Snord32a",10,0,7,3,12,6,5,8,5,0,7
" ENSMUSG00000072946","ENSMUSG00000072946","  Ptgr2",1485,1540,932,1168,1019,887,817,1359,1779,1487,1224
" ENSMUSG00000018372","ENSMUSG00000018372","  Cep95",758,551,314,526,437,452,484,693,742,579,571
" ENSMUSG00000029550","ENSMUSG00000029550","  Sppl3",1279,1238,749,1029,862,770,763,1060,1633,1231,1202
" ENSMUSG00000049687","ENSMUSG00000049687","  Pheta2",4,4,7,10,2,16,15,6,9,3,8
" ENSMUSG00000029449","ENSMUSG00000029449","  Rhof",151,167,126,146,89,136,147,220,249,161,143
" ENSMUSG00000003348","ENSMUSG00000003348","  Mob3a",149,142,147,147,102,120,118,211,237,213,180
" ENSMUSG00000085886","ENSMUSG00000085886","  D030047H15Rik",1011,766,491,851,976,843,894,1143,1322,1070,844
" ENSMUSG00000104427","ENSMUSG00000104427","  Gm38368",4,9,0,12,3,7,8,6,8,6,0
" ENSMUSG00000017837","ENSMUSG00000017837","  Nkiras2",834,679,443,500,494,616,691,766,1076,733,727
" ENSMUSG00000081487","ENSMUSG00000081487","  Gm13689",2,7,6,14,7,17,10,11,3,13,11
" ENSMUSG00000034623","ENSMUSG00000034623","  Prss55",0,0,3,0,0,1,13,0,0,0,0
" ENSMUSG00000100450","ENSMUSG00000100450","  Gm9443",0,0,0,0,0,3,13,0,1,0,0
" ENSMUSG00000036054","ENSMUSG00000036054","  Sugp2",3574,3647,1805,2936,2519,2665,2173,3568,4216,3373,3349
" ENSMUSG00000017686","ENSMUSG00000017686","  Rhot1",2147,2212,1193,1571,1403,1447,1352,1963,2710,2014,2019
" ENSMUSG00000034486","ENSMUSG00000034486","  Gbx2",4,3,0,0,0,5,12,0,3,1,6
" ENSMUSG00000058881","ENSMUSG00000058881","  Zfp516",3110,2586,1724,2249,1975,2879,3553,2926,3952,3467,2945
" ENSMUSG00000041650","ENSMUSG00000041650","  Pcca",500,459,256,364,351,333,302,529,561,464,512
" ENSMUSG00000112709","ENSMUSG00000112709","  Gm19395",1,3,0,0,0,0,10,5,6,6,0
" ENSMUSG00000106944","ENSMUSG00000106944","  Gm43843",143,117,87,112,54,136,135,122,85,102,118
" ENSMUSG00000040322","ENSMUSG00000040322","  Slc25a24",10,9,2,13,8,3,0,10,9,6,7
" ENSMUSG00000113894","ENSMUSG00000113894","  Gm48838",27,25,10,22,12,26,9,17,29,18,21
" ENSMUSG00000048720","ENSMUSG00000048720","  Tbc1d12",454,455,235,249,301,298,301,317,483,364,468
" ENSMUSG00000062526","ENSMUSG00000062526","  Mppe1",146,128,109,179,95,115,75,192,109,149,117
" ENSMUSG00000096243","ENSMUSG00000096243","  Gm24265",1,12,1,3,0,0,6,0,3,6,1
" ENSMUSG00000029233","ENSMUSG00000029233","  Srd5a3",88,83,55,68,42,88,109,67,106,82,99
" ENSMUSG00000002718","ENSMUSG00000002718","  Cse1l",2373,2409,1343,1567,1594,1658,1243,1877,2577,2275,2282
" ENSMUSG00000079157","ENSMUSG00000079157","  Fam155a",2234,2029,1018,1617,1530,1437,1550,1800,2588,2115,1910
" ENSMUSG00000031432","ENSMUSG00000031432","  Prps1",1242,1221,628,901,782,877,974,1079,1586,1227,1105
" ENSMUSG00000105797","ENSMUSG00000105797","  Gm5149",15,21,14,23,26,17,41,32,26,31,38
" ENSMUSG00000026843","ENSMUSG00000026843","  Fubp3",1237,1001,651,977,747,739,695,1140,1423,1013,1098
" ENSMUSG00000022394","ENSMUSG00000022394","  L3mbtl2",907,859,443,658,592,633,626,835,1111,766,898
" ENSMUSG00000095042","ENSMUSG00000095042","  Gm12537",1,15,6,1,7,4,1,7,8,5,3
" ENSMUSG00000022125","ENSMUSG00000022125","  Cln5",463,487,263,330,343,586,557,429,612,462,462
" ENSMUSG00000115220","ENSMUSG00000115220","  Gm49768",112,92,64,84,70,75,123,130,130,130,72
" ENSMUSG00000118578","","",90,83,46,59,60,89,67,70,123,91,106
" ENSMUSG00000048978","ENSMUSG00000048978","  Nrsn1",1315,1326,666,1028,1032,1114,1160,1238,1808,1555,1220
" ENSMUSG00000025739","ENSMUSG00000025739","  Gng13",10442,11248,6412,8367,7164,7225,7956,10333,15472,10639,9428
" ENSMUSG00000002763","ENSMUSG00000002763","  Pex6",1482,1656,827,1196,1194,1069,1045,1544,2038,1532,1492
" ENSMUSG00000009035","ENSMUSG00000009035","  Tmem184b",1481,1637,1230,1309,1081,1104,1003,1591,2382,1600,1104
" ENSMUSG00000028291","ENSMUSG00000028291","  Akirin2",1047,1282,700,920,893,882,835,855,1671,1348,1162
" ENSMUSG00000036381","ENSMUSG00000036381","  P2ry14",15,46,21,25,16,19,18,25,25,39,29
" ENSMUSG00000027887","ENSMUSG00000027887","  Sypl2",4,5,9,7,4,11,2,2,0,13,6
" ENSMUSG00000003992","ENSMUSG00000003992","  Ssbp2",2984,3389,2224,2509,2383,1860,1765,2824,3871,3230,3323
" ENSMUSG00000035152","ENSMUSG00000035152","  Ap2b1",6036,6201,3569,4587,4662,4156,4041,5082,7895,7182,6178
" ENSMUSG00000024485","ENSMUSG00000024485","  Slc4a9",3,0,1,3,9,13,4,0,2,3,3
" ENSMUSG00000087881","ENSMUSG00000087881","  Gm22442",1,5,4,12,3,6,0,1,7,7,10
" ENSMUSG00000078771","ENSMUSG00000078771","  Evi2a",9,11,6,9,12,4,14,12,24,20,13
" ENSMUSG00000032611","ENSMUSG00000032611","  1700102P08Rik",123,123,53,88,120,100,81,126,134,137,103
" ENSMUSG00000101166","ENSMUSG00000101166","  Gm28496",19,14,8,7,10,11,18,32,13,14,17
" ENSMUSG00000023030","ENSMUSG00000023030","  Slc11a2",1347,1040,646,689,864,1094,911,1175,1446,1163,1130
" ENSMUSG00000088775","ENSMUSG00000088775","  Gm26037",0,1,7,2,4,2,10,1,0,8,0
" ENSMUSG00000025889","ENSMUSG00000025889","  Snca",2,10,4,4,2,0,1,12,5,5,9
" ENSMUSG00000084849","ENSMUSG00000084849","  Gm16105",644,449,258,372,423,459,361,577,591,481,413
" ENSMUSG00000092373","ENSMUSG00000092373","  Gm20535",436,342,197,312,230,412,329,348,457,363,410
" ENSMUSG00000107411","ENSMUSG00000107411","  Gm19040",10,14,9,26,16,20,25,32,19,16,26
" ENSMUSG00000024012","ENSMUSG00000024012","  Mtch1",4515,5025,2965,3952,3178,3406,3281,4748,6844,5195,4285
" ENSMUSG00000057367","ENSMUSG00000057367","  Birc2",1344,968,570,825,866,1164,998,1163,1430,1146,1080
" ENSMUSG00000092577","ENSMUSG00000092577","  Gm7393",0,2,1,1,2,11,5,10,8,3,4
" ENSMUSG00000037306","ENSMUSG00000037306","  Man1c1",4660,5179,3257,3775,3243,2955,2794,4167,6146,4982,4420
" ENSMUSG00000111345","ENSMUSG00000111345","  Gm48562",12,7,3,7,6,11,12,14,15,11,23
" ENSMUSG00000029910","ENSMUSG00000029910","  Mad2l1",264,342,177,193,206,190,184,230,347,267,340
" ENSMUSG00000020577","ENSMUSG00000020577","  Tspan13",3647,4071,2531,2415,2322,2621,2357,3826,4845,3383,2944
" ENSMUSG00000050043","ENSMUSG00000050043","  Tmx2",567,819,377,601,466,446,524,644,881,710,621
" ENSMUSG00000016181","ENSMUSG00000016181","  Diexf",408,344,194,318,263,262,221,410,414,376,346
" ENSMUSG00000048251","ENSMUSG00000048251","  Bcl11b",3,8,4,3,13,0,0,7,6,8,5
" ENSMUSG00000118390","ENSMUSG00000118390","  ",12,15,7,15,27,17,17,18,26,7,19
" ENSMUSG00000030510","ENSMUSG00000030510","  Cers3",7,11,0,4,5,3,6,7,8,1,13
" ENSMUSG00000019822","ENSMUSG00000019822","  Smpd2",502,402,233,343,309,342,459,484,584,453,373
" ENSMUSG00000103009","ENSMUSG00000103009","  Gm4430",181,165,140,166,179,152,180,138,354,231,197
" ENSMUSG00000104097","ENSMUSG00000104097","  Gm37313",19,3,6,4,3,6,6,7,9,12,13
" ENSMUSG00000021932","ENSMUSG00000021932","  Rnaseh2b",114,139,57,84,80,66,72,95,135,93,84
" ENSMUSG00000052281","ENSMUSG00000052281","  Tspan32os",0,2,3,3,12,1,0,8,3,0,1
" ENSMUSG00000042595","ENSMUSG00000042595","  Fam199x",670,650,427,410,578,586,521,552,919,831,781
" ENSMUSG00000045414","ENSMUSG00000045414","  1190002N15Rik",1105,928,483,682,849,802,803,930,1160,1064,1087
" ENSMUSG00000005950","ENSMUSG00000005950","  P2rx5",280,227,116,211,213,280,300,198,275,188,219
" ENSMUSG00000061024","ENSMUSG00000061024","  Rrs1",313,336,182,296,259,264,253,322,401,386,473
" ENSMUSG00000031090","ENSMUSG00000031090","  Nadsyn1",233,146,102,158,145,190,116,180,236,211,172
" ENSMUSG00000108416","ENSMUSG00000108416","  Gm44924",81,81,43,69,75,101,91,82,100,125,115
" ENSMUSG00000021143","ENSMUSG00000021143","  Pacs2",7246,6638,3842,5041,4314,4577,4429,6455,8229,7063,6153
" ENSMUSG00000052516","ENSMUSG00000052516","  Robo2",6506,6387,3750,4282,5038,5553,6162,6401,8808,7492,4505
" ENSMUSG00000081887","ENSMUSG00000081887","  Gm12097",20,15,4,14,11,12,10,8,24,19,10
" ENSMUSG00000103409","ENSMUSG00000103409","  Lsmem2",64,59,38,80,69,109,65,70,101,51,67
" ENSMUSG00000102232","ENSMUSG00000102232","  Gm19035",15,10,3,8,9,1,7,8,4,14,11
" ENSMUSG00000074354","ENSMUSG00000074354","  Arhgap20os",17,24,6,20,10,24,22,17,26,14,23
" ENSMUSG00000003037","ENSMUSG00000003037","  Rab8a",1264,1263,752,951,814,831,806,1168,1693,1194,1194
" ENSMUSG00000037742","ENSMUSG00000037742","  Eef1a1",8084,9253,4241,5867,6619,6545,7617,6917,10921,8949,7660
" ENSMUSG00000026811","ENSMUSG00000026811","  St6galnac6",2582,2578,1365,2005,1852,1844,1941,2568,3538,2635,2175
" ENSMUSG00000028869","ENSMUSG00000028869","  Gnl2",1619,1393,737,1293,1230,1234,1202,1625,1980,1497,1593
" ENSMUSG00000116004","ENSMUSG00000116004","  Gm49539",4,6,6,11,2,10,6,21,7,7,4
" ENSMUSG00000042572","ENSMUSG00000042572","  Ube2q1",2085,2207,1164,1764,1519,1499,1558,2223,2882,2143,2140
" ENSMUSG00000102770","ENSMUSG00000102770","  Gm38163",2,12,3,7,8,7,13,5,3,0,5
" ENSMUSG00000022377","ENSMUSG00000022377","  Asap1",1317,1216,628,1151,1310,1171,1500,1181,1726,1430,1336
" ENSMUSG00000072066","ENSMUSG00000072066","  6720489N17Rik",16,10,11,3,2,4,6,6,12,6,13
" ENSMUSG00000039556","ENSMUSG00000039556","  Ppp1r3f",255,242,136,203,270,230,355,240,334,318,269
" ENSMUSG00000051354","ENSMUSG00000051354","  Samd3",0,6,0,4,7,2,10,7,7,6,0
" ENSMUSG00000063060","ENSMUSG00000063060","  Sox7",13,0,0,3,0,0,3,3,2,6,3
